source,external_id,name,name_lang,name_en,synonyms,serving_amount,serving_unit,carbs_g,protein_g,fats_g,kcal,dataset_version
cofid,16-007,"Catfish, raw",en,,Literature sources JA,100,g,0,17.6,2.8,96,cofid-2021
cofid,16-008,"Catfish, flesh only, steamed",en,,Middle cuts JA,100,g,0,21.4,3.7,119,cofid-2021
cofid,16-009,"Catfish, flesh only, steamed, weighed with bones",en,,Calculated from steamed 16-008 JA,100,g,0,18.2,3.1,101,cofid-2021
cofid,16-010,"Salted fish, Chinese, bones removed, steamed",en,,8 assorted varieties JA,100,g,0,33.9,2.2,155,cofid-2021
cofid,16-011,"Chital, raw",en,,Literature sources. Imported frozen from Bangladesh JA,100,g,0,18.1,1.9,90,cofid-2021
cofid,16-015,"Cod, flesh only, poached in milk, butter and salt added",en,,"Poached in milk, butter and salt added, fillets JA",100,g,0,20.9,1.1,94,cofid-2021
cofid,16-016,"Cod, flesh only, poached in milk, butter and salt added, weighed with bones and skin",en,,Calculated from poached 16-015 JA,100,g,0,18.2,1,81,cofid-2021
cofid,16-035,"Eel, conger, flesh only, raw",en,,Literature sources JA,100,g,0,18.1,4.6,114,cofid-2021
cofid,16-036,"Eel, conger, flesh only, grilled",en,,"Calculated from raw 16-035, steaks JA",100,g,0,21.7,5.5,137,cofid-2021
cofid,16-037,"Eel, conger, flesh only, grilled, weighed with bones and skin",en,,Calculated from grilled 16-036 JA,100,g,0,11.3,2.9,71,cofid-2021
cofid,16-038,"Dab, raw",en,,Literature sources JA,100,g,0,15.7,1.2,74,cofid-2021
cofid,16-039,"Dover sole, raw",en,,Literature sources JA,100,g,0,18.1,1.8,89,cofid-2021
cofid,16-040,"Flounder, raw",en,,Literature sources JA,100,g,0,16.4,1.8,82,cofid-2021
cofid,16-041,"Flounder, flesh only, steamed",en,,"Analysis and calculation from raw, whole fish without heads JA",100,g,0,20.3,2.2,101,cofid-2021
cofid,16-042,"Flounder, flesh only, steamed, weighed with bones and skin",en,,"Fish and Fish Products Supplement, 1993 JA",100,g,0,11.4,1.2,57,cofid-2021
cofid,16-043,"Flying fish, raw",en,,Literature sources JA,100,g,0,21,0.3,86,cofid-2021
cofid,16-052,"Haddock, in batter, fried in blended oil",en,,"Samples as fried in retail blend oil, fatty acids calculated JA",100,g,10,17.1,14,232,cofid-2021
cofid,16-053,"Haddock, in batter, fried in dripping",en,,"Samples as fried in retail blend oil, fatty acids calculated JA",100,g,10,17.1,14,232,cofid-2021
cofid,16-055,"Haddock, in batter, fried in sunflower oil",en,,"Samples as fried in retail blend oil, fatty acids calculated JA",100,g,10,17.1,14,232,cofid-2021
cofid,16-057,"Haddock, fillets, flesh only, in flour, fried in blended oil, weighed with bones and skin",en,,Calculated from fried in blended oil 16-056 JA,100,g,3.9,18.4,3.6,120,cofid-2021
cofid,16-058,"Haddock, fillets, flesh only, in flour, fried in dripping",en,,"12 samples, shallow fried in dripping for 7 minutes per side, fillets; flesh only JA",100,g,4.5,21.1,4.1,138,cofid-2021
cofid,16-059,"Haddock, fillets, flesh only, in flour, fried in dripping, weighed with bones and skin",en,,Calculated from fried in dripping 16-058 JA,100,g,3.9,18.4,3.6,120,cofid-2021
cofid,16-060,"Haddock, fillets, flesh only, in flour, fried in sunflower oil",en,,"12 samples, shallow fried in sunflower oil for 7 minutes per side, fillets; flesh only JA",100,g,4.5,21.1,4.1,138,cofid-2021
cofid,16-061,"Haddock, fillets, flesh only, in flour, fried in sunflower oil, weighed with bones and skin",en,,Calculated from fried in sunflower oil 16-060 JA,100,g,3.9,18.4,3.6,120,cofid-2021
cofid,16-062,"Haddock, coated in crumbs, frozen, raw",en,,"10 samples, 7 brands; fillets and steaks JA",100,g,10.5,13.8,5.2,141,cofid-2021
cofid,16-063,"Haddock, coated in crumbs, frozen, fried in blended oil",en,,"10 samples, 7 brands; shallow fried in blended oil for 10-15 minutes per side JA",100,g,12.6,14.7,10,196,cofid-2021
cofid,16-064,"Haddock, coated in crumbs, frozen, fried in blended oil, weighed with bones and skin",en,,Calculated from fried in blended oil 16-063 JA,100,g,10.1,11.8,8,157,cofid-2021
cofid,16-070,"Hake, flesh only, raw",en,,Literature sources JA,100,g,0,18,2.2,92,cofid-2021
cofid,16-071,"Hake, flesh only, grilled",en,,"Calculated from raw, steaks; flesh only JA",100,g,0,22.2,2.7,113,cofid-2021
cofid,16-072,"Hake, flesh only, grilled, weighed with bones and skin",en,,Calculated from grilled 16-071 JA,100,g,0,14.4,1.8,74,cofid-2021
cofid,16-073,"Halibut, flesh only, raw",en,,Literature sources JA,100,g,0,21.5,1.9,103,cofid-2021
cofid,16-074,"Halibut, flesh only, grilled",en,,"Calculated from raw, cutlets and steaks JA",100,g,0,25.3,2.2,121,cofid-2021
cofid,16-075,"Halibut, grilled, weighed with bones and skin",en,,Calculated from grilled 16-074 JA,100,g,0,19.7,1.7,95,cofid-2021
cofid,16-076,"Halibut, flesh only, poached",en,,"Fish 100g, milk 20g and butter 3g. Calculated from raw, cutlets and steaks JA",100,g,1.1,24.7,5.7,154,cofid-2021
cofid,16-077,"Halibut, flesh only, poached, weighed with bones and skin",en,,Calculated from poached 16-076 JA,100,g,1,22.7,5.3,142,cofid-2021
cofid,16-078,"Hoki, raw",en,,Literature sources. White fleshed fish from New Zealand JA,100,g,0,16.9,1.9,85,cofid-2021
cofid,16-079,"Hoki, grilled",en,,"Calculated from raw 16-078, fillets JA",100,g,0,24.1,2.7,121,cofid-2021
cofid,16-080,"John Dory, raw",en,,Analytical and literature sources JA,100,g,0,19,1.4,89,cofid-2021
cofid,16-081,"Kalabasu, raw",en,,Literature sources. Imported frozen from Bangladesh JA,100,g,0,14.7,1,68,cofid-2021
cofid,16-087,"Lemon sole, goujons, baked",en,,Calculated from manufacturers' proportions JA,100,g,14.7,16,14.6,187,cofid-2021
cofid,16-091,"Ling, raw",en,,Literature sources JA,100,g,0,18.8,0.7,82,cofid-2021
cofid,16-092,"Monkfish, flesh only, raw",en,,Literature sources JA,100,g,0,15.7,0.4,66,cofid-2021
cofid,16-093,"Monkfish, flesh only, grilled",en,,"Calculated from raw, pieces from tail end JA",100,g,0,22.7,0.6,96,cofid-2021
cofid,16-094,"Monkfish, flesh only, grilled, weighed with bones",en,,Calculated from grilled 16-093 JA,100,g,0,17.5,0.4,74,cofid-2021
cofid,16-095,"Mullet, Grey, flesh only, raw",en,,Literature sources JA,100,g,0,19.8,4,115,cofid-2021
cofid,16-096,"Mullet, Grey, flesh only, grilled",en,,"Calculated from raw, whole fish with guts removed JA",100,g,0,25.7,5.2,150,cofid-2021
cofid,16-097,"Mullet, Grey, grilled, weighed with bones and skin",en,,Calculated from grilled 16-096 JA,100,g,0,14.1,2.9,82,cofid-2021
cofid,16-098,"Mullet, Red, flesh only, raw",en,,"6 samples, purchased whole JA",100,g,0,18.7,3.8,109,cofid-2021
cofid,16-099,"Mullet, Red, flesh only, grilled",en,,"6 samples, grilled for 7 minutes, whole fish with guts removed JA",100,g,0,20.4,4.4,121,cofid-2021
cofid,16-100,"Mullet, Red, flesh only, grilled, weighed with bones and skin",en,,Calculated from grilled 16 - 099 JA,100,g,0,9.6,2.1,57,cofid-2021
cofid,16-101,"Parrot fish, raw",en,,Literature sources JA,100,g,0,19.9,0.4,83,cofid-2021
cofid,16-124,"Pomfret, black, raw",en,,Literature sources JA,100,g,0,18.8,2.6,99,cofid-2021
cofid,16-125,"Pomfret, white, raw",en,,Literature sources JA,100,g,0,18.3,2.1,92,cofid-2021
cofid,16-126,"Red snapper, flesh only, raw",en,,Literature sources and calculation from fried JA,100,g,0,19.6,1.3,90,cofid-2021
cofid,16-127,"Red snapper, flesh only, fried in blended oil, weighed with bones and skin",en,,"10 whole fish, shallow fried for 7 minutes per side JA",100,g,0,24.5,3.1,126,cofid-2021
cofid,16-128,"Red snapper, flesh only, fried in blended oil, weighed with bones and skin",en,,Calculated from fried in blended oil 16-127 JA,100,g,0,12.5,1.6,64,cofid-2021
cofid,16-129,"Red snapper, flesh only, fried in sunflower oil",en,,"10 whole fish, shallow fried for 7 minutes per side JA",100,g,0,24.5,3.1,126,cofid-2021
cofid,16-130,"Red snapper, flesh only, fried in sunflower oil, weighed with bones and skin",en,,Calculated from fried in sunflower oil 16-129 JA,100,g,0,12.5,1.6,64,cofid-2021
cofid,16-131,"Redfish, raw",en,,Literature sources JA,100,g,0,18.4,2.7,98,cofid-2021
cofid,16-132,"Rohu, raw",en,,Literature sources. Imported frozen from Bangladesh JA,100,g,0,16.6,1.4,79,cofid-2021
cofid,16-133,"Rock Salmon/Dogfish, raw",en,,Data from Seafish Industry Authority and literature sources JA,100,g,0,16.6,9.7,154,cofid-2021
cofid,16-134,"Rock Salmon/Dogfish, in batter, fried in blended oil",en,,"Samples as fried in retail blend oil, fatty acids calculated JA",100,g,10.3,14.7,21.9,295,cofid-2021
cofid,16-135,"Rock Salmon/Dogfish, in batter, fried in blended oil, weighed with bones",en,,Calculated from fried in blended oil 16-134 JA,100,g,9.6,13.7,20.4,274,cofid-2021
cofid,16-136,"Rock Salmon/Dogfish, in batter, fried in dripping",en,,Samples as fried in retail blend oil 16-138 fatty acids calculated JA,100,g,10.3,14.7,21.9,295,cofid-2021
cofid,16-137,"Rock Salmon/Dogfish, in batter, fried in dripping, weighed with bones",en,,Calculated from fried in dripping 16-136 JA,100,g,9.6,13.7,20.4,274,cofid-2021
cofid,16-138,"Rock Salmon/Dogfish, in batter, fried in retail blend oil",en,,"10 samples purchased from fish and chip shops, fatty acids calculated JA",100,g,10.3,14.7,21.9,295,cofid-2021
cofid,16-139,"Rock Salmon/Dogfish, in batter, fried in retail blend oil, weighed with bones",en,,Calculated from fried in retail blend oil JA,100,g,9.6,13.7,20.4,274,cofid-2021
cofid,16-140,"Rock Salmon/Dogfish, in batter, fried in sunflower oil",en,,"Samples as fried in retail blend oil, fatty acids calculated JA",100,g,10.3,14.7,21.9,295,cofid-2021
cofid,16-141,"Rock Salmon/Dogfish, in batter, fried in sunflower oil, weighed with bones",en,,Calculated from fried in sunflower oil JA,100,g,9.6,13.7,20.4,274,cofid-2021
cofid,16-142,"Shark, raw",en,,Data from Seafish Industry Authority and literature sources JA,100,g,0,23,1.1,102,cofid-2021
cofid,16-143,"Skate, raw",en,,Data from Seafish Industry Authority and literature sources JA,100,g,0,15.1,0.4,64,cofid-2021
cofid,16-144,"Skate, grilled",en,,Calculated from raw 16-143 JA,100,g,0,18.9,0.5,79,cofid-2021
cofid,16-145,"Skate, grilled, weighed with bones",en,,"Calculated from grilled, wings JA",100,g,0,14,0.3,59,cofid-2021
cofid,16-154,"Tilapia, raw",en,,Literature sources. Type of bream JA,100,g,0,17.8,1.5,85,cofid-2021
cofid,16-155,"Turbot, flesh only, raw",en,,Literature sources JA,100,g,0,17.7,2.7,95,cofid-2021
cofid,16-156,"Turbot, flesh only, grilled",en,,"Calculated from raw, whole fish and fillets JA",100,g,0,22.7,3.5,122,cofid-2021
cofid,16-157,"Turbot, flesh only, grilled, weighed with bones and skin",en,,Calculated from grilled 16-156 JA,100,g,0,14.1,2.1,76,cofid-2021
cofid,16-158,"White fish, dried, salted",en,,Samples purchased whole from West Indian outlets JA,100,g,0,34.5,1.1,148,cofid-2021
cofid,16-159,"Whiting, flesh only, raw",en,,"11 samples from assorted outlets, whole fish and fillets JA",100,g,0,18.7,0.7,81,cofid-2021
cofid,16-160,"Whiting, flesh only, steamed",en,,"Analysis and calculation from steamed, flesh only JA",100,g,0,20.9,0.9,92,cofid-2021
cofid,16-161,"Whiting, flesh only, steamed, weighed with bones and skin",en,,Calculated from steamed 16-160 JA,100,g,0,19.4,0.8,85,cofid-2021
cofid,16-162,"Whiting, in crumbs, fried in blended oil",en,,Fillets coated in crumbs and fried JA,100,g,7,18.1,10.3,191,cofid-2021
cofid,16-163,"Whiting, in crumbs, fried in blended oil, weighed with bones and skin",en,,"Calculated from fried in blended oil, 16-162 JA",100,g,6.3,16.3,9.3,172,cofid-2021
cofid,16-164,"Whiting, in crumbs, fried in dripping",en,,Fillets coated in crumbs and fried JA,100,g,7,18.1,10.3,191,cofid-2021
cofid,16-165,"Whiting, in crumbs, fried in dripping, weighed with bones and skin",en,,Calculated from fried in dripping 16-164 JA,100,g,6.3,16.3,9.3,172,cofid-2021
cofid,16-166,"Whiting, in crumbs, fried in sunflower oil",en,,Fillets coated in crumbs and fried JA,100,g,7,18.1,10.3,191,cofid-2021
cofid,16-167,"Whiting, in crumbs, fried in sunflower oil, weighed with bones and skin",en,,Calculated from fried in sunflower oil 16-166 JA,100,g,6.3,16.3,9.3,172,cofid-2021
cofid,16-169,"Bacha, raw",en,,Literature sources. Imported frozen from Bangladesh JC,100,g,0,18.1,5.6,123,cofid-2021
cofid,16-170,"Bloater, flesh only, grilled",en,,Salted and smoked herring JC,100,g,0,23.5,17.4,251,cofid-2021
cofid,16-171,"Bloater, flesh only, grilled, weighed with bones and skin",en,,Calculated from grilled 16-170 JC,100,g,0,15.3,11.3,163,cofid-2021
cofid,16-172,"Carp, raw",en,,Literature sources JA,100,g,0,17.5,4.7,112,cofid-2021
cofid,16-173,"Eel, yellow, raw",en,,Analytical and literature sources JC,100,g,0,16.6,11.3,168,cofid-2021
cofid,16-175,"Herring, flesh only, raw",en,,"35 fish, purchased whole over the year JC",100,g,0,17.8,13.2,190,cofid-2021
cofid,16-176,"Herring, flesh only, grilled",en,,"Samples gutted, grilled for 7 minutes per side JC",100,g,0,20.1,11.2,181,cofid-2021
cofid,16-177,"Herring, flesh only, grilled, weighed with bones and skin",en,,Calculated from grilled 16-176 JC,100,g,0,13.7,7.6,123,cofid-2021
cofid,16-183,"Herring, pickled",en,,"6 samples, loose rollmops and in jars JC",100,g,10,16.7,11.1,209,cofid-2021
cofid,16-184,"Hilsa, raw",en,,Literature sources. Imported frozen from Bangladesh JC,100,g,0,21.8,19.4,262,cofid-2021
cofid,16-185,"Jackfish, raw",en,,Data from Seafish Industry Authority and literature sources JC,100,g,0,21.7,2.4,108,cofid-2021
cofid,16-186,"Katla, raw",en,,Literature sources. Imported frozen from Bangladesh JA,100,g,0,19.5,2.4,100,cofid-2021
cofid,16-199,"Orange roughy, raw",en,,Literature sources JC,100,g,0,14.7,7,126,cofid-2021
cofid,16-218,"Sprats, raw",en,,"10 samples from assorted outlets, purchased whole JC",100,g,0,18.3,11,172,cofid-2021
cofid,16-219,"Sprats, fried",en,,"Analysis and calculation from raw; fish without heads, deep fried JC",100,g,0,24.9,35,415,cofid-2021
cofid,16-220,"Sprats, fried, weighed with bones",en,,Calculated from fried 16-219 JC,100,g,0,14.9,21,249,cofid-2021
cofid,16-221,"Swordfish, flesh only, raw",en,,Data from the Seafish Industry Authority and literature sources JC,100,g,0,18,4.1,109,cofid-2021
cofid,16-222,"Swordfish, flesh only, grilled",en,,"Calculated from raw, steaks JC",100,g,0,22.9,5.2,139,cofid-2021
cofid,16-223,"Swordfish, flesh only, grilled, weighed with bones and skin",en,,Calculated from grilled 16-222 JC,100,g,0,20.4,4.6,123,cofid-2021
cofid,16-224,"Trout, brown, raw",en,,Analytical and literature sources JC,100,g,0,19.4,3.8,112,cofid-2021
cofid,16-231,"Whitebait, in flour, fried",en,,Whole fish; rolled in flour and fried JC,100,g,5.3,19.5,47.5,525,cofid-2021
cofid,16-235,"Crayfish, raw",en,,Literature sources JK,100,g,0,14.9,0.8,67,cofid-2021
cofid,16-245,"Shrimps, boiled",en,,"Purchased cooked, probably in sea or salt water JK",100,g,0,23.8,2.4,117,cofid-2021
cofid,16-246,"Shrimps, boiled, weighed with shells",en,,Calculated from boiled 16-245 JK,100,g,0,7.9,0.8,39,cofid-2021
cofid,16-247,"Shrimps, canned in brine, drained",en,,"10 cans, 3 brands JK",100,g,0,20.8,1.2,94,cofid-2021
cofid,16-248,"Shrimps, frozen",en,,10 packets from Chinese supermarkets. Shrimps and prawns JK,100,g,0,16.5,0.8,73,cofid-2021
cofid,16-249,"Shrimps, dried",en,,5 packets from Chinese supermarkets. Shrimps and prawns JK,100,g,0,55.8,2.4,245,cofid-2021
cofid,16-252,"Cockles, boiled",en,,11 samples from assorted outlets; fresh and frozen JM,100,g,0,12,0.6,53,cofid-2021
cofid,16-254,"Cuttlefish, raw",en,,Literature sources JM,100,g,0,16.1,0.7,71,cofid-2021
cofid,16-259,"Octopus, raw",en,,Literature sources JM,100,g,0,17.9,1.3,83,cofid-2021
cofid,16-260,"Oysters, raw",en,,Analytical and literature sources JM,100,g,2.7,10.8,1.3,65,cofid-2021
cofid,16-261,"Oysters, raw, weighed with shells",en,,Calculated from raw 16-260 JM,100,g,0.4,1.5,0.2,9,cofid-2021
cofid,16-262,"Scallops, steamed",en,,Analytical and literature sources JM,100,g,3.4,23.2,1.4,118,cofid-2021
cofid,16-263,"Squid, raw",en,,Analytical and literature sources JM,100,g,1.2,15.4,1.7,81,cofid-2021
cofid,16-267,"Squid, dried",en,,Literature sources and calculation from raw JM,100,g,4.8,63.3,4.6,313,cofid-2021
cofid,16-268,"Whelks, boiled",en,,"10 samples from assorted outlets, boiled in salted water JM",100,g,0,19.5,1.2,89,cofid-2021
cofid,16-269,"Whelks, boiled, weighed with shells",en,,Calculated from boiled 16-268 JM,100,g,0,6.6,0.4,30,cofid-2021
cofid,16-270,"Winkles, boiled",en,,"11 samples,from stalls and fishmongers. Purchased cooked JM",100,g,0,15.4,1.2,72,cofid-2021
cofid,16-271,"Winkles, boiled, weighed with shells",en,,Calculated from boiled 16-270 JM,100,g,0,2.9,0.2,14,cofid-2021
cofid,16-272,"Caviare, bottled in brine, drained",en,,Literature sources. Lumpfish roe JR,100,g,0,10.9,5.4,92,cofid-2021
cofid,16-279,"Fish balls, steamed",en,,7 varieties from different Chinese shops JR,100,g,5.5,11.8,0.5,74,cofid-2021
cofid,16-299,"Roe, cod, hard, raw",en,,6 samples from assorted outlets JR,100,g,0,21.7,1.9,104,cofid-2021
cofid,16-301,"Roe, cod, hard, coated in batter, fried",en,,7 samples from fish and chip shops JR,100,g,8.9,12.4,11.8,189,cofid-2021
cofid,16-302,"Roe, herring, soft, raw",en,,10 samples from assorted outlets JR,100,g,0,16.8,2.6,91,cofid-2021
cofid,16-332,"Lobster, boiled",en,,Boiled in fresh water JK,100,g,0,22.1,1.6,103,cofid-2021
cofid,16-333,"Curry, prawn, takeaway",en,,"20 samples, average of 10 Bhuna and 10 Madras JR",100,g,2.3,8.2,8.5,118,cofid-2021
cofid,16-335,"Szechuan prawns with vegetables, takeaway",en,,10 samples from different outlets JR,100,g,2.5,7.8,4.7,83,cofid-2021
cofid,16-343,"Lobster, boiled, weighed with shell",en,,Calculated from boiled 16-332 JK,100,g,0,8,0.6,37,cofid-2021
cofid,16-356,"Salmon, farmed, flesh only, raw",en,,"10 samples, fresh fillets J",100,g,0,20.4,15,217,cofid-2021
cofid,16-357,"Salmon, farmed, flesh only, grilled",en,,"10 samples, fresh fillets J",100,g,0,24.6,15.6,239,cofid-2021
cofid,16-358,"Salmon, farmed, flesh only, steamed",en,,"10 samples, fresh fillets J",100,g,0,23.6,18.5,261,cofid-2021
cofid,16-359,"Salmon, farmed, flesh only, baked",en,,"10 samples, fresh fillets J",100,g,0,25.2,14.6,232,cofid-2021
cofid,16-360,"Salmon, wild, flesh only, raw",en,,"10 samples, fresh steaks J",100,g,0,22.1,10.1,179,cofid-2021
cofid,16-361,"Sushi, salmon nigiri",en,,"10 samples, 7 products JR",100,g,25.2,8.7,2.5,152,cofid-2021
cofid,16-362,"Sushi, tuna nigiri",en,,"10 samples, 5 products JR",100,g,30.3,8.4,2.5,170,cofid-2021
cofid,16-364,"Curry, fish, homemade",en,,"5 samples, containing white fish, onions, tomatoes and spices JR",100,g,1.9,11.3,9.6,139,cofid-2021
cofid,16-365,"Curry, Prawn bhuna, takeaway",en,,"10 samples, 2 from different establishments in each of 5 regions. Contains prawns in a dry sauce which includes onions, tomatoes, garlic, chilli and green peppers. JR",100,g,1.8,8.6,8.7,120,cofid-2021
cofid,16-366,"Curry, Prawn madras, takeaway",en,,"10 samples, 2 from different establishments in each of 5 regions. Sauce consists of tomato puree and spices. JR",100,g,2.5,7.8,8.3,115,cofid-2021
cofid,16-367,"Sesame prawn toast, takeaway",en,,"10 sub-samples, 2 from different establishments in each of 5 regions JR",100,g,16.7,12.9,29.8,382,cofid-2021
cofid,16-368,"Cod, in batter, fried, takeaway",en,,"10 samples, fried in beef fat or commercial vegetable oil JA",100,g,10.7,16.8,14.7,240,cofid-2021
cofid,16-369,"Cod, in batter, baked",en,,"10 samples, 8 products, frozen and chilled JA",100,g,19.7,12.3,11.8,229,cofid-2021
cofid,16-370,"Cod, in breadcrumbs, baked",en,,"10 samples, 8 products JA",100,g,19.8,13.7,8.3,204,cofid-2021
cofid,16-371,"Fish fingers, pollock, grilled",en,,"10 samples, 6 products JR",100,g,20,13.9,9.2,213,cofid-2021
cofid,16-372,"Cod, flesh only, raw",en,,"11 samples, 11 products, frozen and chilled JA",100,g,0,17.5,0.6,75,cofid-2021
cofid,16-373,"Cod, flesh only, baked",en,,"11 samples, 11 products, frozen and chilled JA",100,g,0,23.9,0.5,100,cofid-2021
cofid,16-374,"Cod, flesh only, microwaved",en,,"11 samples, 11 products, frozen and chilled JA",100,g,0,23.5,0.4,98,cofid-2021
cofid,16-375,"Haddock, flesh only, raw",en,,"11 samples, 11 products, frozen and chilled JA",100,g,0,17.8,0.4,75,cofid-2021
cofid,16-376,"Haddock, flesh only, grilled",en,,"11 samples, 11 products, frozen and chilled JA",100,g,0,23.9,0.3,98,cofid-2021
cofid,16-377,"Haddock, flesh only, steamed",en,,"11 samples, 11 products, frozen and chilled JA",100,g,0,21.8,0.6,93,cofid-2021
cofid,16-378,"Pollock, Alaskan, flesh only, raw",en,,"9 samples, 8 products, frozen and chilled JA",100,g,0,16.4,0.7,72,cofid-2021
cofid,16-379,"Lemon sole, flesh only, raw",en,,"7 samples, 6 products, frozen and chilled JA",100,g,0,16.7,0.7,73,cofid-2021
cofid,16-380,"Lemon sole, flesh only, grilled",en,,"7 samples, 6 products, frozen and chilled JA",100,g,0,21.5,0.6,91,cofid-2021
cofid,16-381,"Plaice, flesh only, raw",en,,"10 samples, 9 products, frozen and chilled JA",100,g,0,16.4,1.2,76,cofid-2021
cofid,16-382,"Pangasius, flesh only, raw",en,,"6 samples, 6 products, frozen and chilled. Also known as Vietnamese river cobbler and basa JA",100,g,0,14.9,1.6,74,cofid-2021
cofid,16-383,"Coley, flesh only, raw",en,,"8 samples, 8 products, frozen and chilled JA",100,g,0,18,1.1,82,cofid-2021
cofid,16-384,"Prawns, standard, purchased cooked",en,,"15 samples, 15 products, cold-water/Atlantic prawns (Pandalus borealis), chilled/frozen JK",100,g,0,15.4,0.9,70,cofid-2021
cofid,16-385,"Bass, sea, flesh only, raw",en,,"10 samples, 10 products, frozen and chilled JA",100,g,0,20,9.8,168,cofid-2021
cofid,16-386,"Bass, sea, flesh only, baked",en,,"10 samples, 10 products, frozen and chilled JA",100,g,0,23.2,6.8,154,cofid-2021
cofid,16-387,"Prawns, king, raw",en,,"9 samples, 9 products, warm-water prawns (Panaeus vannamei), frozen and chilled JK",100,g,0,17.6,0.7,77,cofid-2021
cofid,16-388,"Prawns, king, grilled from raw",en,,"9 samples, 9 products, warm-water prawns (Panaeus vannamei), frozen and chilled JK",100,g,0,23.5,0.9,102,cofid-2021
cofid,16-389,"Prawns, king, purchased cooked",en,,"11 samples, 11 products, warm-water prawns (Penaeus vannamei), frozen and chilled JK",100,g,0,16.2,0.4,68,cofid-2021
cofid,16-390,"Mussels, purchased cooked",en,,"7 samples, 6 products, frozen and chilled JM",100,g,3.5,17.7,2.2,104,cofid-2021
cofid,16-391,"Crab, brown meat, purchased cooked",en,,"7 samples, 6 products JK",100,g,0,18.8,7.8,145,cofid-2021
cofid,16-392,"Crab, white meat, purchased cooked",en,,"7 samples, 6 products JK",100,g,0,20.5,0.3,85,cofid-2021
cofid,16-393,"Mackerel, flesh only, raw",en,,"7 samples, 7 products, frozen and chilled JC",100,g,0,18,17.9,233,cofid-2021
cofid,16-394,"Mackerel, flesh only, grilled",en,,"7 samples, 7 products, frozen and chilled JC",100,g,0,20.3,22.4,283,cofid-2021
cofid,16-395,"Trout, rainbow, flesh only, raw",en,,"9 samples, 9 products, frozen and chilled JC",100,g,0,19.9,5.3,127,cofid-2021
cofid,16-396,"Trout, rainbow, flesh only, baked",en,,"9 samples, 9 products, frozen and chilled JC",100,g,0,23.8,6.1,150,cofid-2021
cofid,16-397,"Kippers, flesh only, grilled",en,,"7 samples, 7 products, frozen and chilled JC",100,g,0,21.7,17.6,245,cofid-2021
cofid,16-398,"Kippers, flesh only, boil in the bag, with butter, cooked",en,,"9 samples, 7 products, frozen and chilled JC",100,g,0,18.6,13.2,193,cofid-2021
cofid,16-399,"Tuna, flesh only, raw",en,,"9 samples, 9 products, frozen and chilled JC",100,g,0,25.2,0.7,107,cofid-2021
cofid,16-400,"Tuna, flesh only, baked",en,,"9 samples, 9 products, frozen and chilled JC",100,g,0,32.3,0.8,136,cofid-2021
cofid,16-401,"Sardines, flesh only, raw",en,,"6 samples, 5 products, frozen and chilled JC",100,g,0,19.8,6.1,134,cofid-2021
cofid,16-402,"Haddock, flesh only, smoked, poached",en,,"10 samples, 10 products, frozen and chilled JA",100,g,0,21.8,0.5,92,cofid-2021
cofid,16-403,"Plaice, in breadcrumbs, baked",en,,"6 samples, 6 products, frozen and chilled JA",100,g,21.5,14.4,11.6,243,cofid-2021
cofid,16-404,"Calamari, coated in batter, baked",en,,"5 samples, 2 products, frozen JM",100,g,25.9,8.5,17.5,288,cofid-2021
cofid,16-405,"Fish fingers, cod, grilled/baked",en,,"10 samples, 7 products, frozen JR",100,g,22,14.3,9.2,223,cofid-2021
cofid,16-406,"Fish fingers, salmon, grilled/baked",en,,"5 samples, 2 products, frozen JR",100,g,20.7,17.2,11.2,247,cofid-2021
cofid,16-407,"Fishcakes, white fish, coated in breadcrumbs, baked",en,,"12 samples, 12 products, frozen and chilled JA",100,g,22.6,9.3,9.4,206,cofid-2021
cofid,16-408,"Fishcakes, salmon, coated in breadcrumbs, baked",en,,"8 samples, 8 products, frozen and chilled JR",100,g,20.4,11.4,13.7,245,cofid-2021
cofid,16-409,"Scampi, coated in breadcrumbs, baked",en,,"11 samples, 11 products, frozen and chilled JR",100,g,24.3,11.6,10.5,232,cofid-2021
cofid,16-410,"Pie, fish, white fish, retail, baked",en,,"9 samples, 9 products; including pollock, haddock and cod; frozen and chilled JR",100,g,14.4,6.6,4.8,124,cofid-2021
cofid,16-411,"Mussels in white wine sauce, cooked",en,,"6 samples, 6 products, frozen and chilled JM",100,g,3.7,9.7,3.2,82,cofid-2021
cofid,16-412,"Salmon, smoked (cold-smoked)",en,,"11 samples, 11 products. Salmon that is cured using salt and then smoked at low temperature; most smoked salmon is cold-smoked JC",100,g,0.5,22.8,10.1,184,cofid-2021
cofid,16-413,"Salmon, smoked (hot-smoked)",en,,"7 samples, 7 products. Salmon that has been smoked over heat, flesh only JC",100,g,1.3,25.4,8.8,186,cofid-2021
cofid,16-414,"Mackerel, flesh only, smoked",en,,"11 samples, 11 products, flesh only JC",100,g,0,21.1,24.1,301,cofid-2021
cofid,16-415,Seafood sticks,en,,"8 samples, 7 products, frozen and chilled JR",100,g,14.9,7.3,1.9,102,cofid-2021
cofid,16-416,"Tuna, canned in brine, drained",en,,"11 samples, 10 products JC",100,g,0,24.9,1,109,cofid-2021
cofid,16-417,"Tuna, canned in sunflower oil, drained",en,,"11 samples, 10 products JC",100,g,0,25.4,6.4,159,cofid-2021
